wind_farm,fac_id,deliv
234,"(3, 3)",0.0
234,"(4, 1)",0.0
234,"(4, 2)",0.0
234,"(4, 3)",0.0
235,"(1, 1)",0.0
235,"(1, 2)",0.0
235,"(1, 3)",0.0
235,"(2, 1)",0.0
235,"(2, 2)",1.0
235,"(2, 3)",0.0
235,"(3, 1)",0.0
235,"(3, 2)",0.0
235,"(3, 3)",0.0
235,"(4, 1)",0.0
235,"(4, 2)",0.0
235,"(4, 3)",0.0
236,"(1, 1)",0.0
236,"(1, 2)",0.0
236,"(1, 3)",0.0
236,"(2, 1)",0.0
236,"(2, 2)",0.0
236,"(2, 3)",0.0
236,"(3, 1)",0.0
236,"(3, 2)",0.0
236,"(3, 3)",0.0
236,"(4, 1)",0.0
236,"(4, 2)",0.0
236,"(4, 3)",1.0
237,"(1, 1)",0.0
237,"(1, 2)",0.0
237,"(1, 3)",0.0
237,"(2, 1)",0.0
237,"(2, 2)",0.0
237,"(2, 3)",1.0
237,"(3, 1)",0.0
237,"(3, 2)",0.0
237,"(3, 3)",0.0
237,"(4, 1)",0.0
237,"(4, 2)",0.0
237,"(4, 3)",0.0
238,"(1, 1)",0.0
238,"(1, 2)",0.0
238,"(1, 3)",0.0
238,"(2, 1)",0.0
238,"(2, 2)",0.0
238,"(2, 3)",0.0
238,"(3, 1)",0.0
238,"(3, 2)",0.0
238,"(3, 3)",0.0
238,"(4, 1)",0.0
238,"(4, 2)",0.0
238,"(4, 3)",1.0
239,"(1, 1)",0.0
239,"(1, 2)",0.0
239,"(1, 3)",0.0
239,"(2, 1)",0.0
239,"(2, 2)",1.0
239,"(2, 3)",0.0
239,"(3, 1)",0.0
239,"(3, 2)",0.0
239,"(3, 3)",0.0
239,"(4, 1)",0.0
239,"(4, 2)",0.0
239,"(4, 3)",0.0
240,"(1, 1)",0.0
240,"(1, 2)",0.0
240,"(1, 3)",0.0
240,"(2, 1)",0.0
240,"(2, 2)",0.0
240,"(2, 3)",0.0
240,"(3, 1)",0.0
240,"(3, 2)",0.0
240,"(3, 3)",0.0
240,"(4, 1)",0.0
240,"(4, 2)",1.0
240,"(4, 3)",0.0
241,"(1, 1)",0.0
241,"(1, 2)",0.0
241,"(1, 3)",0.0
241,"(2, 1)",0.0
241,"(2, 2)",0.0
241,"(2, 3)",0.0
241,"(3, 1)",0.0
241,"(3, 2)",0.0
241,"(3, 3)",0.0
241,"(4, 1)",0.0
241,"(4, 2)",1.0
241,"(4, 3)",0.0
242,"(1, 1)",0.0
242,"(1, 2)",0.0
242,"(1, 3)",0.0
242,"(2, 1)",0.0
242,"(2, 2)",0.0
242,"(2, 3)",0.0
242,"(3, 1)",0.0
242,"(3, 2)",0.0
242,"(3, 3)",0.0
242,"(4, 1)",0.0
242,"(4, 2)",1.0
242,"(4, 3)",0.0
243,"(1, 1)",0.0
243,"(1, 2)",0.0
243,"(1, 3)",0.0
243,"(2, 1)",0.0
243,"(2, 2)",0.0
243,"(2, 3)",0.0
243,"(3, 1)",0.0
243,"(3, 2)",0.0
243,"(3, 3)",0.0
243,"(4, 1)",0.0
243,"(4, 2)",1.0
243,"(4, 3)",0.0
244,"(1, 1)",0.0
244,"(1, 2)",0.0
244,"(1, 3)",0.0
244,"(2, 1)",0.0
244,"(2, 2)",0.0
244,"(2, 3)",0.0
244,"(3, 1)",0.0
244,"(3, 2)",0.0
244,"(3, 3)",0.0
244,"(4, 1)",0.0
244,"(4, 2)",1.0
244,"(4, 3)",0.0
245,"(1, 1)",0.0
245,"(1, 2)",0.0
245,"(1, 3)",0.0
245,"(2, 1)",0.0
245,"(2, 2)",0.0
245,"(2, 3)",0.0
245,"(3, 1)",0.0
245,"(3, 2)",0.0
245,"(3, 3)",0.0
245,"(4, 1)",0.0
245,"(4, 2)",0.0
245,"(4, 3)",1.0
246,"(1, 1)",0.0
246,"(1, 2)",0.0
246,"(1, 3)",0.0
246,"(2, 1)",0.0
246,"(2, 2)",0.0
246,"(2, 3)",0.0
246,"(3, 1)",0.0
246,"(3, 2)",0.0
246,"(3, 3)",0.0
246,"(4, 1)",0.0
246,"(4, 2)",0.0
246,"(4, 3)",1.0
247,"(1, 1)",0.0
247,"(1, 2)",0.0
247,"(1, 3)",0.0
247,"(2, 1)",0.0
247,"(2, 2)",0.0
247,"(2, 3)",0.0
247,"(3, 1)",0.0
247,"(3, 2)",0.0
247,"(3, 3)",0.0
247,"(4, 1)",0.0
247,"(4, 2)",1.0
247,"(4, 3)",0.0
248,"(1, 1)",0.0
248,"(1, 2)",0.0
248,"(1, 3)",0.0
248,"(2, 1)",0.0
248,"(2, 2)",1.0
248,"(2, 3)",0.0
248,"(3, 1)",0.0
248,"(3, 2)",0.0
248,"(3, 3)",0.0
248,"(4, 1)",0.0
248,"(4, 2)",0.0
248,"(4, 3)",0.0
249,"(1, 1)",0.0
249,"(1, 2)",0.0
249,"(1, 3)",0.0
249,"(2, 1)",0.0
249,"(2, 2)",0.0
249,"(2, 3)",0.0
249,"(3, 1)",0.0
249,"(3, 2)",0.0
249,"(3, 3)",0.0
249,"(4, 1)",0.0
249,"(4, 2)",1.0
249,"(4, 3)",0.0
250,"(1, 1)",0.0
250,"(1, 2)",0.0
250,"(1, 3)",0.0
250,"(2, 1)",0.0
250,"(2, 2)",0.0
250,"(2, 3)",0.0
250,"(3, 1)",0.0
250,"(3, 2)",0.0
250,"(3, 3)",1.0
250,"(4, 1)",0.0
250,"(4, 2)",0.0
250,"(4, 3)",0.0
251,"(1, 1)",0.0
251,"(1, 2)",0.0
251,"(1, 3)",0.0
251,"(2, 1)",0.0
251,"(2, 2)",0.0
251,"(2, 3)",0.0
251,"(3, 1)",0.0
251,"(3, 2)",0.0
251,"(3, 3)",1.0
251,"(4, 1)",0.0
251,"(4, 2)",0.0
251,"(4, 3)",0.0
252,"(1, 1)",0.0
252,"(1, 2)",0.0
252,"(1, 3)",0.0
252,"(2, 1)",0.0
252,"(2, 2)",0.0
252,"(2, 3)",0.0
252,"(3, 1)",0.0
252,"(3, 2)",0.0
252,"(3, 3)",0.0
252,"(4, 1)",0.0
252,"(4, 2)",0.0
252,"(4, 3)",1.0
253,"(1, 1)",0.0
253,"(1, 2)",0.0
253,"(1, 3)",0.0
253,"(2, 1)",0.0
253,"(2, 2)",0.0
253,"(2, 3)",1.0
253,"(3, 1)",0.0
253,"(3, 2)",0.0
253,"(3, 3)",0.0
253,"(4, 1)",0.0
253,"(4, 2)",0.0
253,"(4, 3)",0.0
254,"(1, 1)",0.0
254,"(1, 2)",0.0
254,"(1, 3)",0.0
254,"(2, 1)",0.0
254,"(2, 2)",1.0
254,"(2, 3)",0.0
254,"(3, 1)",0.0
254,"(3, 2)",0.0
254,"(3, 3)",0.0
254,"(4, 1)",0.0
254,"(4, 2)",0.0
254,"(4, 3)",0.0
255,"(1, 1)",0.0
255,"(1, 2)",0.0
255,"(1, 3)",0.0
255,"(2, 1)",0.0
255,"(2, 2)",0.0
255,"(2, 3)",0.0
255,"(3, 1)",0.0
255,"(3, 2)",0.0
255,"(3, 3)",1.0
255,"(4, 1)",0.0
255,"(4, 2)",0.0
255,"(4, 3)",0.0
256,"(1, 1)",0.0
256,"(1, 2)",0.0
256,"(1, 3)",0.0
256,"(2, 1)",0.0
256,"(2, 2)",0.0
256,"(2, 3)",0.0
256,"(3, 1)",0.0
256,"(3, 2)",0.0
256,"(3, 3)",0.0
256,"(4, 1)",0.0
256,"(4, 2)",1.0
256,"(4, 3)",0.0
257,"(1, 1)",0.0
257,"(1, 2)",0.0
257,"(1, 3)",0.0
257,"(2, 1)",0.0
257,"(2, 2)",0.0
257,"(2, 3)",0.0
257,"(3, 1)",0.0
257,"(3, 2)",0.0
257,"(3, 3)",0.0
257,"(4, 1)",0.0
257,"(4, 2)",1.0
257,"(4, 3)",0.0
258,"(1, 1)",0.0
258,"(1, 2)",0.0
258,"(1, 3)",0.0
258,"(2, 1)",0.0
258,"(2, 2)",0.0
258,"(2, 3)",1.0
258,"(3, 1)",0.0
258,"(3, 2)",0.0
258,"(3, 3)",0.0
258,"(4, 1)",0.0
258,"(4, 2)",0.0
258,"(4, 3)",0.0
259,"(1, 1)",0.0
259,"(1, 2)",0.0
259,"(1, 3)",0.0
259,"(2, 1)",0.0
259,"(2, 2)",1.0
259,"(2, 3)",0.0
259,"(3, 1)",0.0
259,"(3, 2)",0.0
259,"(3, 3)",0.0
259,"(4, 1)",0.0
259,"(4, 2)",0.0
259,"(4, 3)",0.0
